Customer ID,Recency,Frequency,Monetary,Cluster,Segment,predicted_purchases_12m,CLV_12m
15290,5,26,10496.28,1,Loyal Customers,11.902391548727072,4933.117707395598
15291,26,40,13846.56,1,Loyal Customers,17.414442360142136,5717.032876760757
15292,201,1,180.94,0,Lost / Inactive,0.0,0.0
15293,666,1,247.5,0,Lost / Inactive,0.3189631126154556,0.0
15294,411,1,233.35,0,Lost / Inactive,0.0,0.0
15295,654,1,217.24,0,Lost / Inactive,0.32376187267906725,0.0
15296,51,12,10342.83,1,Loyal Customers,4.598458776391917,4405.577039858246
15297,10,3,641.94,1,Loyal Customers,7.066317667355521,1489.1365063465419
15298,2,23,9459.37,1,Loyal Customers,9.833857516993035,4002.5099989963005
15299,67,10,7991.54,1,Loyal Customers,3.1157082551070556,3595.690298237283
15300,64,1,496.44,1,Loyal Customers,0.0,0.0
15301,51,17,7603.44,1,Loyal Customers,9.430183607738652,4820.989323944821
15302,730,1,308.0,0,Lost / Inactive,0.2932845029362137,0.0
15303,290,3,1224.18,0,Lost / Inactive,1.156026025964483,542.8011841432423
15304,61,9,919.55,1,Loyal Customers,6.300622801330593,612.0257097467139
15305,555,1,93.6,0,Lost / Inactive,0.0,0.0
15306,64,9,3484.73,1,Loyal Customers,4.266509055192784,1564.6987075229995
15307,96,1,205.3,0,Lost / Inactive,0.0,0.0
15308,274,1,310.47,0,Lost / Inactive,0.0,0.0
15309,611,4,797.96,0,Lost / Inactive,0.36063201550865287,62.374480259496565
15310,479,1,1634.64,0,Lost / Inactive,0.0,0.0
15311,1,208,116771.16,2,Champions,88.31164689297538,48635.349509569314
15312,75,12,2930.19,1,Loyal Customers,5.280905385922269,1179.298268549601
15313,110,1,52.0,0,Lost / Inactive,0.0,0.0
15314,199,3,820.45,1,Loyal Customers,1.733725092601467,309.1192606143216
15315,64,2,570.5,1,Loyal Customers,2.775211742037801,1061.8667074281636
15316,327,1,165.0,0,Lost / Inactive,0.0,0.0
15317,677,1,129.75,0,Lost / Inactive,0.3138882797037961,0.0
15318,4,1,312.62,1,Loyal Customers,0.0,0.0
15319,284,1,204.5,0,Lost / Inactive,0.0,0.0
15320,44,1,267.13,1,Loyal Customers,0.0,0.0
15321,71,12,6709.7300000000005,1,Loyal Customers,3.2053380714387103,3209.267696511519
15322,86,2,1390.86,1,Loyal Customers,0.9944451352692425,762.9606663948041
15323,563,3,434.6,0,Lost / Inactive,0.5143870572698379,86.12642778945889
15324,701,1,140.22000000000003,0,Lost / Inactive,0.30420958544119264,0.0
15325,104,8,1602.01,1,Loyal Customers,3.239999496633936,715.6366115129857
15326,334,5,1700.52,0,Lost / Inactive,1.8091299252905766,611.2730521220058
15327,53,1,208.75,1,Loyal Customers,0.0,0.0
15328,408,1,107.24,0,Lost / Inactive,0.0,0.0
15329,39,11,2984.33,1,Loyal Customers,4.843422974524286,1217.8968109489226
15330,32,2,714.9599999999999,1,Loyal Customers,4.113740096392861,1840.4808356704584
15331,500,3,767.91,0,Lost / Inactive,0.5093506647059263,232.15655430642477
15332,366,6,6553.74,1,Loyal Customers,1.321489629655323,2100.6384099810757
15333,208,1,1028.56,1,Loyal Customers,0.0,0.0
15334,157,3,351.67,0,Lost / Inactive,2.5980559655914752,317.5446321450343
15335,54,1,173.97,1,Loyal Customers,0.0,0.0
15336,402,1,240.5,0,Lost / Inactive,0.0,0.0
15337,411,1,373.02,0,Lost / Inactive,0.0,0.0
15338,677,1,283.43,0,Lost / Inactive,0.3138882797037961,0.0
15339,66,7,1827.84,1,Loyal Customers,2.7382529896545433,890.8664049682019
15340,562,1,105.5,0,Lost / Inactive,0.0,0.0
15341,81,2,2402.72,1,Loyal Customers,1.0462966821464657,2377.8678070898204
15342,130,1,406.09,1,Loyal Customers,0.0,0.0
15343,87,1,364.5,1,Loyal Customers,0.0,0.0
15344,1,3,563.94,1,Loyal Customers,6.560505340417448,862.2459556758977
15345,46,1,393.54,1,Loyal Customers,0.0,0.0
15346,333,3,596.12,0,Lost / Inactive,1.227080746864495,209.98906467146756
15347,366,4,1363.6,0,Lost / Inactive,0.8054823497398973,214.17430111041642
15348,72,1,158.04,0,Lost / Inactive,0.0,0.0
15349,158,2,473.81,1,Loyal Customers,1.6525032000952051,206.7129478554856
15350,373,2,663.25,0,Lost / Inactive,0.5141641140434946,135.6559635309078
15351,12,10,3738.29,1,Loyal Customers,6.961884904082831,2235.8337396913576
15352,549,1,114.95,0,Lost / Inactive,0.0,0.0
15353,255,7,3175.95,1,Loyal Customers,2.7137767870489005,1247.787484628141
15354,603,3,284.4,0,Lost / Inactive,0.3480467503131481,0.0
15355,29,2,277.05,1,Loyal Customers,4.364956561379425,757.558144880541
15356,31,13,3464.95,1,Loyal Customers,9.29117647791894,2375.6934165041293
15358,5,42,17050.41,1,Loyal Customers,13.458544315558722,7175.46835510162
15359,663,8,181.35,0,Lost / Inactive,0.04500336046256508,2.6236320404780225
15360,40,1,427.93,1,Loyal Customers,0.0,0.0
15361,362,4,689.07,0,Lost / Inactive,1.449470665677321,295.10683921859743
15362,449,2,613.08,0,Lost / Inactive,0.5707889801382224,196.07613173379488
15363,373,2,1004.11,0,Lost / Inactive,0.7168306290715134,527.6859663885758
15364,96,2,913.19,1,Loyal Customers,1.6200216109877341,1064.3757741875397
15365,26,13,4557.13,1,Loyal Customers,3.227886854759913,2172.2690989870216
15366,75,7,2389.08,1,Loyal Customers,3.3034608039296867,1089.6999223637567
15367,57,11,5081.33,1,Loyal Customers,3.9005175672564705,1983.3032275105227
15368,21,2,722.74,1,Loyal Customers,1.190337092985042,602.2553701273235
15369,492,11,6251.26,1,Loyal Customers,0.27207366331078536,219.21249913415227
15370,41,8,3739.01,1,Loyal Customers,5.730306006779336,1857.1156964484917
15371,662,1,59.400000000000006,0,Lost / Inactive,0.32025765247753185,0.0
15372,137,8,6017.06,1,Loyal Customers,2.718213860287921,2913.814633115352
15373,8,17,3421.39,1,Loyal Customers,8.666484566423483,1788.5716102433607
15374,129,2,307.32,0,Lost / Inactive,0.7787286790177944,150.08714594169786
15375,690,1,60.96,0,Lost / Inactive,0.3085702579061052,0.0
15376,40,3,1233.36,1,Loyal Customers,3.164349709040892,935.8994470376026
15377,383,4,1211.75,0,Lost / Inactive,0.6391678557191207,295.44743825047306
15378,463,2,246.5,0,Lost / Inactive,0.4516999438023625,71.08948012895257
15379,169,8,4877.84,1,Loyal Customers,4.81058229159803,2418.4211254382026
15380,9,11,3479.06,1,Loyal Customers,4.7795909410719535,1449.2952384294715
15381,214,5,1890.57,1,Loyal Customers,2.393020276758877,894.511419239178
15382,15,12,13733.55,1,Loyal Customers,4.342203438978168,5561.514203187624
15384,170,4,2027.79,1,Loyal Customers,1.905384964640197,1095.65750148758
15385,40,3,942.08,1,Loyal Customers,1.2486103459393731,404.05780909511464
15386,186,1,394.14,0,Lost / Inactive,0.0,0.0
15387,492,1,468.65,0,Lost / Inactive,0.0,0.0
15388,270,1,140.54,0,Lost / Inactive,0.0,0.0
15389,172,5,2733.8,1,Loyal Customers,2.1600162913054053,984.0054757788662
15390,396,2,1216.66,0,Lost / Inactive,0.4785858138575043,207.12039847946798
15391,584,1,289.87,0,Lost / Inactive,0.35805615473046876,0.0
15392,5,7,2911.62,1,Loyal Customers,4.79582873525785,1923.339426926686
15393,16,5,891.34,1,Loyal Customers,2.1034089201711352,359.9249262108797
15394,10,11,5286.8,1,Loyal Customers,4.4040058864719995,2305.9075528399517
15395,326,1,107.45,0,Lost / Inactive,0.0,0.0
15396,113,2,796.38,1,Loyal Customers,0.8295446244252751,271.80606661972934
15397,290,1,94.0,0,Lost / Inactive,0.0,0.0
15398,16,2,1345.53,1,Loyal Customers,3.714482983381476,2980.8383905697674
15399,1,3,815.77,1,Loyal Customers,6.332211023980238,1652.944105054356
15400,92,8,1302.3,1,Loyal Customers,4.321365956477294,651.6198589987005
15401,452,2,216.95,0,Lost / Inactive,0.5782535484083708,54.811374635858456
15402,149,6,1830.54,1,Loyal Customers,2.984474117348599,715.697521520616
15403,492,2,170.88,0,Lost / Inactive,0.542235590531386,47.96640820113411
15404,376,1,257.06,0,Lost / Inactive,0.0,0.0
15405,189,2,659.84,1,Loyal Customers,0.8147962952337522,322.70000537038914
15406,31,4,975.87,1,Loyal Customers,1.7814578593513608,464.8812042183876
15407,34,4,1056.44,1,Loyal Customers,3.456712998763791,1014.0337994766651
15408,264,1,267.18,0,Lost / Inactive,0.0,0.0
15409,721,1,131.25,0,Lost / Inactive,0.29658986600752996,0.0
15410,84,10,4685.72,1,Loyal Customers,5.154016421217735,2058.1572393252054
15411,26,4,1358.88,1,Loyal Customers,5.144035602417294,2033.6993242486487
15412,171,1,190.53,0,Lost / Inactive,0.0,0.0
15413,692,5,6798.72,0,Lost / Inactive,0.01502742984459731,22.66096927190582
15414,10,3,774.9000000000001,1,Loyal Customers,2.995505115520119,1128.3838972411422
15415,313,1,572.8100000000001,0,Lost / Inactive,0.0,0.0
15416,65,7,4572.82,1,Loyal Customers,2.7135856772180573,2179.5974067451393
15417,85,1,508.8,1,Loyal Customers,0.0,0.0
15418,425,2,452.32,0,Lost / Inactive,0.6297146333311926,176.39096995198463
15419,25,1,135.86,1,Loyal Customers,0.0,0.0
15420,434,6,743.0,0,Lost / Inactive,1.3658174664131522,170.17361987980897
15421,59,10,3805.34,1,Loyal Customers,3.8855107802129596,1639.566316104196
15422,323,7,1619.97,1,Loyal Customers,2.1847909856699204,555.1326060336792
15423,38,3,266.89,1,Loyal Customers,1.3494260205268418,80.10295722830922
15424,254,3,597.78,0,Lost / Inactive,0.9128105684485547,396.63479526175286
15425,400,4,1944.57,0,Lost / Inactive,1.3566829551301625,527.0011287477921
15426,19,9,2615.39,1,Loyal Customers,3.6571339324398338,1285.032147857882
15427,33,3,1483.14,1,Loyal Customers,4.532608932080969,5681.976583930565
15428,15,4,762.75,1,Loyal Customers,1.6464750543110638,313.9580876494308
15429,27,2,397.35,1,Loyal Customers,3.7411101575104393,663.9056095464463
15430,468,2,954.75,0,Lost / Inactive,0.493125501396246,67.36578506998
15431,503,1,153.24,0,Lost / Inactive,0.0,0.0
15432,23,2,320.76,1,Loyal Customers,0.9056151133562105,177.79360062844137
15433,214,2,533.3,0,Lost / Inactive,1.2382671797873264,228.51786258061594
15434,8,11,2567.06,1,Loyal Customers,4.637831397975331,1111.49268405589
15435,22,1,149.29,1,Loyal Customers,0.0,0.0
15436,12,3,1122.53,1,Loyal Customers,3.0717164940847317,993.1048798368461
15437,262,2,393.45,0,Lost / Inactive,0.7230945263760398,165.46949262491665
15438,131,1,156.57999999999998,0,Lost / Inactive,0.0,0.0
15439,405,4,1269.05,0,Lost / Inactive,1.0542748655545051,280.16465830354855
15440,55,3,383.68,1,Loyal Customers,3.2955722633564077,437.4073770062553
15441,396,3,1254.21,0,Lost / Inactive,1.0189502351125361,494.27676053327724
15442,249,1,594.0,0,Lost / Inactive,0.0,0.0
15443,2,14,5175.93,1,Loyal Customers,6.9644323076221175,2398.7825956300917
15444,9,2,1418.26,1,Loyal Customers,5.055579549404302,6128.992575702795
15445,264,2,284.5,0,Lost / Inactive,0.7678294486468084,101.01033205137175
15446,377,3,406.95,0,Lost / Inactive,1.0420654299912024,151.80850716053325
15447,331,5,492.88,0,Lost / Inactive,1.5985442070039055,207.02619035935646
15448,313,2,788.8100000000001,0,Lost / Inactive,0.6756997146121576,377.99511545055935
15449,26,3,974.52,1,Loyal Customers,2.809843082579173,901.4498725858477
15450,30,1,429.84,1,Loyal Customers,0.0,0.0
15451,434,2,233.21,0,Lost / Inactive,0.6168667531333184,87.69460984315194
15452,30,6,1799.11,1,Loyal Customers,3.495605726331453,621.8339251592499
15453,2,7,1388.37,1,Loyal Customers,9.376974443190033,1780.9269863440845
15454,362,2,307.69,0,Lost / Inactive,0.6850699865468212,140.57310525237546
15455,598,1,38.25,0,Lost / Inactive,0.35114638560118944,0.0
15456,283,10,2119.27,1,Loyal Customers,3.070962663442371,694.2532853228045
15457,262,1,237.07,0,Lost / Inactive,0.0,0.0
15458,25,2,370.44,1,Loyal Customers,1.1689738390965887,216.98549873775656
15459,417,2,202.83,0,Lost / Inactive,0.6056103183192973,73.8950003536084
15460,354,1,216.76,0,Lost / Inactive,0.0,0.0
15461,461,2,429.7,0,Lost / Inactive,0.5823649942894771,146.0409082164232
15462,94,4,737.05,1,Loyal Customers,2.4855654160270197,194.0766423887121
15463,29,1,126.14,0,Lost / Inactive,0.0,0.0
15464,338,1,1048.85,0,Lost / Inactive,0.0,0.0
15465,20,32,12655.65,1,Loyal Customers,14.399638858471981,5283.497444912024
15466,85,4,1571.01,1,Loyal Customers,1.6055900199050075,436.8801657869562
15467,9,3,524.88,1,Loyal Customers,4.213584598524149,513.5032723864981
15468,51,3,1430.48,1,Loyal Customers,1.1839329526790638,626.360125088758
15469,50,3,874.25,1,Loyal Customers,1.8266284407440454,502.47225212090206
15470,576,1,63.42,0,Lost / Inactive,0.36300199467425287,0.0
15471,2,3,1316.56,1,Loyal Customers,1.510302446330583,805.2123242971895
15472,113,1,371.56,1,Loyal Customers,0.0,0.0
15473,14,8,2046.0,1,Loyal Customers,3.2472232385693585,1394.7453911146004
15474,596,1,163.1,0,Lost / Inactive,0.3521919501211293,0.0
15475,77,1,454.11,1,Loyal Customers,0.0,0.0
15476,380,4,2209.98,0,Lost / Inactive,0.8543947187937961,596.5209911627637
15477,650,1,368.4,0,Lost / Inactive,0.32599135693631537,0.0
15478,40,3,2024.98,1,Loyal Customers,1.4445342245247232,1058.9314598031267
15479,733,1,147.4,0,Lost / Inactive,0.29219907500103753,0.0
15480,116,5,6279.0,1,Loyal Customers,1.7237579665232277,2624.1609471848196
15481,401,1,1993.34,0,Lost / Inactive,0.0,0.0
15482,16,19,14592.56,1,Loyal Customers,7.04133185143799,6335.81424978818
15483,161,10,862.2,1,Loyal Customers,2.624838793207029,347.7143523547234
15484,1,6,4656.0,1,Loyal Customers,2.5347478171971614,1930.2673776193296
15485,30,7,5771.51,1,Loyal Customers,2.5162746867310206,2352.1097158271477
15486,527,1,102.0,0,Lost / Inactive,0.0,0.0
15487,680,1,231.32,0,Lost / Inactive,0.3130581837835629,0.0
15488,93,5,431.92,1,Loyal Customers,2.526642482417175,243.10557414565966
15489,23,8,2419.61,1,Loyal Customers,3.622296949345503,1085.150578892216
15490,430,1,217.6,0,Lost / Inactive,0.0,0.0
15491,95,6,3100.09,1,Loyal Customers,5.154769145540087,2596.840396681445
15492,28,2,659.46,1,Loyal Customers,3.75498097020089,739.8938095899214
15493,33,9,4314.9800000000005,1,Loyal Customers,3.812953938710139,2002.815606468077
15494,21,5,3780.05,1,Loyal Customers,2.089375659094129,1448.9212629896385
15495,379,1,246.5,0,Lost / Inactive,0.0,0.0
15496,631,1,146.14,0,Lost / Inactive,0.3342791494033208,0.0
15497,18,9,8657.39,1,Loyal Customers,3.9569142345491457,3925.82997294421
15498,3,44,26039.58,1,Loyal Customers,14.073257069051577,9879.73535119235
15499,724,1,161.6,0,Lost / Inactive,0.2958488988515003,0.0
15500,8,4,1131.56,1,Loyal Customers,8.686713337914027,2076.7801201147627
15501,405,2,402.5,0,Lost / Inactive,0.45371207179552736,86.48932699184401
15502,16,14,13993.47,1,Loyal Customers,5.599483042169349,7229.118227511593
15503,363,2,267.15,0,Lost / Inactive,0.6206416316763593,105.04474362430109
15504,81,4,423.85,1,Loyal Customers,1.759551417854417,161.321535778889
15505,53,5,3610.96,1,Loyal Customers,7.215638683154828,4664.6194541117
15506,23,6,2040.03,1,Loyal Customers,3.7157985187164506,1316.7924314126847
15507,172,1,492.36,1,Loyal Customers,0.0,0.0
15508,189,6,1000.27,1,Loyal Customers,2.5230419247768365,572.6731186052816
15509,380,1,166.51,0,Lost / Inactive,0.0,0.0
15510,331,1,250.0,0,Lost / Inactive,0.0,0.0
15511,12,5,909.23,1,Loyal Customers,10.825681478600803,1860.9895868189374
15512,156,4,331.58,0,Lost / Inactive,1.7089652787948821,165.8883513366938
15513,33,35,27750.55,1,Loyal Customers,12.628706774305954,11983.041184776484
15514,12,18,6598.55,1,Loyal Customers,6.607721575210955,2684.704978411518
15515,387,1,171.81,0,Lost / Inactive,0.0,0.0
15516,45,3,62.43,0,Lost / Inactive,4.403739204288216,61.11211598438176
15517,233,1,267.03,0,Lost / Inactive,0.0,0.0
15518,64,15,4218.94,1,Loyal Customers,6.2334253806007345,1789.6537781521097
15519,383,2,344.61,0,Lost / Inactive,0.6502001194181457,146.8642503672789
15520,2,1,343.5,1,Loyal Customers,0.0,0.0
15521,40,16,7106.69,1,Loyal Customers,5.449906613411763,3065.024229644183
15522,33,2,398.84,1,Loyal Customers,3.4322767370590714,549.8935625060127
15523,84,16,17359.99,1,Loyal Customers,6.504650529744135,7169.155861791036
15524,25,2,591.4,1,Loyal Customers,0.8190466414471526,407.95946687955467
15525,2,4,1295.7,1,Loyal Customers,2.887115003600934,1081.9049550136733
15526,33,2,148.44,1,Loyal Customers,0.0,0.0
15527,19,23,5575.64,1,Loyal Customers,8.530844798787953,2339.037957033498
15528,254,1,229.33,0,Lost / Inactive,0.0,0.0
15529,23,12,5111.95,1,Loyal Customers,9.087052843618094,3336.6821431170692
15530,22,5,1813.72,1,Loyal Customers,2.8659050837780553,1044.4602701704891
15531,8,2,2007.44,1,Loyal Customers,5.58124540979738,3065.284488317515
15532,25,10,3771.9,1,Loyal Customers,5.637725211068315,1992.1816545216195
15533,19,3,807.57,1,Loyal Customers,5.857593110759947,1075.045104232112
15534,726,1,162.25,0,Lost / Inactive,0.2951116359133243,0.0
15535,173,6,1087.82,1,Loyal Customers,2.996571843801861,628.3710846782448
15536,409,1,259.09,0,Lost / Inactive,0.0,0.0
15537,163,1,110.92,0,Lost / Inactive,0.0,0.0
15538,538,6,3358.4,0,Lost / Inactive,0.12784134028907446,69.05814645854295
15539,7,1,538.46,1,Loyal Customers,0.0,0.0
15540,11,2,460.68,1,Loyal Customers,1.2444182448135996,303.17666716733146
15541,114,1,85.13000000000001,0,Lost / Inactive,0.0,0.0
15542,512,3,918.45,0,Lost / Inactive,0.5234182611296626,224.10044068599504
15543,288,2,242.84,0,Lost / Inactive,0.8758087768899413,129.34493384156391
15544,9,20,8162.43,1,Loyal Customers,9.524556405858766,3606.5272409096906
15545,54,2,428.05,1,Loyal Customers,1.2376783690618527,223.83868124717054
15546,607,2,1079.1,0,Lost / Inactive,0.34651743984188726,0.0
15547,7,26,10154.39,1,Loyal Customers,10.259964751713206,4126.8062882933245
15548,596,1,158.09,0,Lost / Inactive,0.3521919501211293,0.0
15549,77,8,2345.96,1,Loyal Customers,3.577835740764311,1008.3482742374833
15550,4,12,2218.8,1,Loyal Customers,4.340046880145425,938.5006426226599
15551,37,7,1710.08,1,Loyal Customers,2.6855806978002765,927.130103884933
15552,217,2,252.52,0,Lost / Inactive,0.755125292471286,79.51770315374169
15553,60,1,437.23,1,Loyal Customers,0.0,0.0
15554,278,1,217.2,0,Lost / Inactive,0.0,0.0
15555,12,36,12112.35,1,Loyal Customers,14.34010943938539,4806.541571822089
15556,24,1,279.77,1,Loyal Customers,0.0,0.0
15557,29,1,473.65,1,Loyal Customers,0.0,0.0
15558,639,1,214.13,0,Lost / Inactive,0.33054406003804987,0.0
15559,568,1,1109.4,0,Lost / Inactive,0.36694463849732634,0.0
15560,398,2,153.52,0,Lost / Inactive,0.0,0.0
15561,12,8,1934.39,1,Loyal Customers,3.276035676599332,833.7387015584586
15562,352,3,673.3800000000001,0,Lost / Inactive,1.063571695050513,170.77547358258957
15563,22,7,2867.0,1,Loyal Customers,2.7122759626705473,1270.394931798985
15564,463,2,70.74000000000001,0,Lost / Inactive,0.5760516812965076,25.467181429622038
15565,50,2,173.16000000000005,1,Loyal Customers,3.67566161147687,363.54489514322563
15566,393,2,227.87,0,Lost / Inactive,0.6079878577403929,63.69986273431794
15567,19,1,186.01,1,Loyal Customers,0.0,0.0
15568,3,3,758.29,1,Loyal Customers,6.599755211479373,1787.7370953002232
15569,104,10,3586.35,1,Loyal Customers,4.282982858350374,1687.2158923962922
15570,7,25,9311.04,1,Loyal Customers,11.922666645535868,4333.604277603375
15571,12,14,4051.63,1,Loyal Customers,5.716539051659639,1761.2958161706458
15572,5,10,4068.67,1,Loyal Customers,4.106585473424397,2067.7658691775946
15573,32,5,1207.18,1,Loyal Customers,2.0874771886903254,471.148916257392
15574,178,6,1518.7,1,Loyal Customers,2.9158289909843695,966.2823158443855
15575,620,1,30.1,0,Lost / Inactive,0.3400433809325075,0.0
15576,38,1,940.67,1,Loyal Customers,0.0,0.0
15577,151,5,397.98,1,Loyal Customers,1.6070309816718216,145.72349906211508
15578,162,1,127.1,0,Lost / Inactive,0.0,0.0
15579,69,5,1302.5,1,Loyal Customers,3.288893713731082,509.8247784635749
15580,377,8,1381.19,0,Lost / Inactive,1.3598447196245211,236.97920791861623
15581,121,38,7794.59,1,Loyal Customers,11.070737289764033,2574.167460668738
15582,25,3,682.9100000000001,1,Loyal Customers,3.206929391376521,623.218794635518
15583,376,1,107.86,0,Lost / Inactive,0.0,0.0
15584,24,6,1277.5,1,Loyal Customers,2.7485712508406386,487.22264653235817
15585,177,1,455.3,0,Lost / Inactive,0.0,0.0
15586,593,3,1139.1,0,Lost / Inactive,0.48991966571361334,114.95098339950762
15587,50,7,1522.08,1,Loyal Customers,4.253318191025533,908.0388584607118
15588,678,1,579.6,0,Lost / Inactive,0.3138882797037961,0.0
15589,256,3,478.53,0,Lost / Inactive,1.0334583691477612,344.95855789009994
15590,382,5,1496.6,0,Lost / Inactive,1.406085302652008,515.6681996017478
15591,583,3,217.9,0,Lost / Inactive,0.4520997157515045,41.343667940303995
15592,47,1,388.58,1,Loyal Customers,0.0,0.0
15593,71,1,199.8,1,Loyal Customers,0.0,0.0
15594,16,5,1771.78,1,Loyal Customers,5.487854094708845,2002.498460465718
15595,488,1,357.6,0,Lost / Inactive,0.0,0.0
15596,101,9,3130.04,1,Loyal Customers,5.360458478846354,1613.6874006340934
15597,35,2,563.37,1,Loyal Customers,0.8561035882913782,315.48407638488175
15598,53,2,548.02,1,Loyal Customers,1.1014551970695576,302.1947061170564
15599,27,3,1250.06,1,Loyal Customers,1.8105942255648422,703.0669504688551
15600,428,4,1199.31,0,Lost / Inactive,1.0765938139930706,308.4887553429694
15601,11,30,14960.12,1,Loyal Customers,11.99757582749154,6431.648869653291
15602,8,16,3230.51,1,Loyal Customers,7.045314321815192,1307.3973438824473
15603,79,2,88.48,0,Lost / Inactive,0.7631377619112063,44.687340542540454
15604,52,1,216.39,1,Loyal Customers,0.0,0.0
15605,36,9,1936.8,1,Loyal Customers,4.0887947643191165,876.6083946325678
15606,61,17,5230.99,1,Loyal Customers,8.354937001730681,2410.0418043147774
15607,337,9,1708.97,1,Loyal Customers,2.1022572155600394,335.3770457675168
15608,28,5,1785.98,1,Loyal Customers,2.6796419754217906,963.5906002370834
15609,184,1,298.48,0,Lost / Inactive,0.0,0.0
15610,52,1,112.46,0,Lost / Inactive,0.0,0.0
15611,10,26,2997.28,1,Loyal Customers,11.42333565282964,1306.2673462152354
15612,36,2,195.15,1,Loyal Customers,4.048252477635776,587.5101878925507
15613,610,1,433.72,0,Lost / Inactive,0.3444992206647581,0.0
15614,438,4,3147.36,0,Lost / Inactive,0.9738678522194982,900.6012955976458
15615,10,47,21373.97,1,Loyal Customers,16.981712751748056,8847.94363286973
15616,438,1,317.11,0,Lost / Inactive,0.0,0.0
15617,396,3,828.5500000000001,0,Lost / Inactive,0.9910282918410216,315.2592599321975
15618,33,4,776.851,1,Loyal Customers,4.483464015440787,1268.9771502515496
15619,11,1,336.4,1,Loyal Customers,0.0,0.0
15620,57,4,1942.36,1,Loyal Customers,2.6970450124683603,1375.9608412070784
15621,4,4,1293.03,1,Loyal Customers,10.503172370759186,3910.903806683719
15622,43,17,7852.610000000001,1,Loyal Customers,4.871639831392438,3272.928153926396
15623,141,8,2437.05,1,Loyal Customers,3.381908817070451,978.3827792429016
15624,117,4,588.13,1,Loyal Customers,3.7259261540060975,498.11713810595506
15625,104,9,3236.4,1,Loyal Customers,4.996467868837038,1614.4594959133724
15626,75,3,1067.52,1,Loyal Customers,1.8775907155398404,647.2334307417779
15627,457,2,566.9,0,Lost / Inactive,0.5157450358587881,168.1596626114824
15628,5,17,5652.26,1,Loyal Customers,7.602999552910166,2387.321829760892
15629,450,4,2240.9,0,Lost / Inactive,0.7116566563619614,385.6988774292384
15630,45,3,1481.4,1,Loyal Customers,1.3050427106663363,787.7910717171103
15631,642,1,596.67,0,Lost / Inactive,0.32916490589476044,0.0
15632,16,8,3285.31,1,Loyal Customers,8.0345313999559,3154.1072978236307
15633,509,13,4352.46,0,Lost / Inactive,0.003213492842067049,1.0472312195931768
15634,17,2,554.65,1,Loyal Customers,1.2204407150817493,338.7847910780912
15635,396,1,100.35,0,Lost / Inactive,0.0,0.0
15636,90,4,1444.58,1,Loyal Customers,2.016460379983971,699.9132929844318
15637,53,5,797.59,1,Loyal Customers,2.0960402849077697,259.87169133800097
15638,379,6,2265.2,0,Lost / Inactive,1.548582523626568,764.9895926950295
15639,134,3,1065.08,1,Loyal Customers,1.356566455569449,464.1650363327491
15640,4,29,23957.58,1,Loyal Customers,11.283119072577964,9862.615278467501
15641,105,12,5345.55,1,Loyal Customers,5.170040331352585,2297.754253699797
15642,730,1,105.78,0,Lost / Inactive,0.293648111872057,0.0
15643,192,3,664.0,1,Loyal Customers,1.3121014232512678,487.07469326664824
15644,166,4,813.0,1,Loyal Customers,2.4306373817727707,712.9240867885353
15645,19,3,1055.17,1,Loyal Customers,1.886077490270929,606.0561793864025
15646,158,5,974.61,1,Loyal Customers,3.250859954261983,697.7300108067132
15647,415,1,169.0,0,Lost / Inactive,0.0,0.0
15648,204,2,657.35,1,Loyal Customers,1.2833757816557796,496.0200851754143
15649,336,4,2170.35,1,Loyal Customers,0.7687660050849474,412.06719402021014
15650,522,2,553.88,0,Lost / Inactive,0.47970766476397125,106.88813616774038
15651,37,5,1259.06,1,Loyal Customers,1.9522767755992838,621.4371941107547
15652,91,5,1420.34,1,Loyal Customers,2.961957615857625,938.6722544558796
15653,93,2,877.44,1,Loyal Customers,2.5712714251763074,2406.208900014035
15654,9,2,922.53,1,Loyal Customers,5.809594667433649,2161.8774629412824
15655,243,1,560.6700000000001,0,Lost / Inactive,0.0,0.0
15656,45,4,748.5,1,Loyal Customers,3.646050009441214,608.4920170738826
15657,23,1,30.0,0,Lost / Inactive,0.0,0.0
15658,190,8,2423.4700000000003,1,Loyal Customers,3.2731405376350953,934.4737550482956
15659,44,3,532.49,1,Loyal Customers,1.2892636614225552,279.73029182231335
15660,25,15,2812.99,1,Loyal Customers,5.686975443830458,1316.405921514163
15661,317,8,1215.95,0,Lost / Inactive,1.842051267350187,224.48109428985492
15662,661,2,283.73,0,Lost / Inactive,0.31020486627479915,63.22432849173283
15663,106,1,138.14,0,Lost / Inactive,0.0,0.0
15664,51,4,1254.03,1,Loyal Customers,1.806058836263565,501.35522873224767
15665,168,5,4015.12,1,Loyal Customers,2.2950123933246247,1903.3445993566165
15666,472,2,632.94,0,Lost / Inactive,0.3886456670281121,100.51467819386697
15667,40,1,301.32000000000005,1,Loyal Customers,0.0,0.0
15668,218,1,76.32000000000001,0,Lost / Inactive,0.0,0.0
15669,40,4,684.34,1,Loyal Customers,3.8799338286183715,622.0959465107434
15670,297,2,325.2,0,Lost / Inactive,0.7798733333724907,154.7346679709471
15671,19,7,2657.13,1,Loyal Customers,7.050597928085918,2582.3001140320375
15672,725,1,45.3,0,Lost / Inactive,0.2951116359133243,0.0
15673,88,9,6414.79,1,Loyal Customers,4.267372694711619,2867.142494140305
